strategy,timeframe,tp,sl,leverage,trades,wins,win_rate,avg_win,avg_loss,risk_reward,ev,total_pnl
突破买入,1d,30,7,10,30,8,26.666666666666668,30.000000000000004,7.000000000000006,4.285714285714286,28.666666666666664,859.9999999999987
趋势EMA交叉,1h,10,3,15,495,187,37.77777777777778,5.116155512843989,2.737031341491758,3.3333333333333335,28.666666666666664,1705.7314158354666
看涨插针,1h,20,5,5,571,245,42.90718038528897,5.527032637880931,3.851736625275509,4.0,28.63397548161121,492.2842822050608
看涨插针,1d,30,3,10,62,11,17.741935483870968,30.0,3.0000000000000036,10.0,28.5483870967742,1769.9999999999989
RSI超卖,1h,10,2,30,724,178,24.585635359116022,5.45080706855041,1.9656188870959752,5.0,28.50828729281769,-3089.5276245728815
趋势EMA交叉,4h,15,3,15,158,43,27.21518987341772,10.83569606776252,3.0000000000000036,5.0,28.481012658227854,1814.023963706819
放量突破,4h,10,3,20,144,49,34.02777777777778,9.234412893272324,2.9770945001612663,3.3333333333333335,28.47222222222223,3393.2450851004733
看涨插针,4h,50,2,5,284,42,14.788732394366196,15.378898393481226,1.9947279791035506,25.0,28.45070422535211,815.9478079157611
看涨插针,4h,15,3,30,269,59,21.933085501858738,10.595769477370933,2.947410205523866,5.0,28.43866171003718,185.82768014620166
RSI超卖,4h,15,3,25,235,54,22.97872340425532,11.748879250872514,2.96977937552232,5.0,28.40425531914893,2422.735314439393
放量突破,1h,20,3,5,509,192,37.721021611001966,5.363787326100911,2.799881793849285,6.666666666666667,28.379174852652262,711.4231898057575
看涨插针,1h,10,2,25,911,238,26.125137211855105,5.547915376960194,1.958885810170254,5.0,28.375411635565314,51.84273679864191
趋势EMA交叉,4h,20,2,15,181,32,17.67955801104972,13.883495517802942,2.000000000000001,10.0,28.34254143646408,2194.0778485454093
趋势EMA交叉,4h,10,3,25,173,55,31.79190751445087,8.962057767286225,3.000000000000003,3.3333333333333335,28.323699421965316,3472.829430018551
看涨插针,1d,15,2,25,76,14,18.421052631578945,14.999999999999991,2.0000000000000013,7.5,28.289473684210527,2149.9999999999936
EMA7/25金叉,1d,15,3,10,34,11,32.35294117647059,14.99999999999999,3.0000000000000044,5.0,28.235294117647054,959.999999999998
趋势EMA交叉,1h,20,10,5,380,198,52.10526315789473,5.063895492017571,4.272710959260064,2.0,28.1578947368421,1125.0895641707368
RSI超卖,4h,20,5,10,176,55,31.25,12.184813244231853,4.813919503566637,4.0,28.125,876.8046850118873
EMA7/25金叉,1d,30,15,5,24,11,45.83333333333333,26.93543950021514,15.000000000000002,2.0,28.12499999999998,506.44917251183267
RSI超卖,1h,20,7,5,400,187,46.75,5.396208971041056,4.780735562784013,2.857142857142857,28.112500000000008,-46.027986441586606
突破买入,1h,10,2,25,918,239,26.034858387799563,5.812778496724719,1.941831422236353,5.0,28.1045751633987,1768.7631254680955
趋势EMA交叉,1d,10,2,15,31,10,32.25806451612903,10.00000000000001,2.000000000000002,5.0,28.064516129032253,870.0000000000009
看涨插针,4h,30,2,10,293,44,15.017064846416384,15.279902448765496,1.9948761885263422,15.0,28.054607508532428,1755.9153680262252
RSI超卖,1d,30,7,10,34,9,26.47058823529412,28.244113581522143,7.000000000000007,4.285714285714286,27.941176470588225,791.970222336991
RSI超卖,4h,20,7,10,149,54,36.241610738255034,11.903779483181571,6.443299802717595,2.857142857142857,27.852348993288587,306.9061083363322
RSI超卖,1h,15,3,10,579,186,32.12435233160622,5.5590889215975325,2.845342487531796,5.0,27.82383419689119,-842.2905818285466
EMA7/25金叉,1h,10,5,15,486,222,45.67901234567901,5.099034721744919,3.84480724646081,2.0,27.7777777777778,1754.3489274257759
恐慌闪崩,1d,30,10,5,18,7,38.88888888888889,30.0,9.999999999999998,3.0,27.77777777777779,500.0000000000001
恐慌闪崩,4h,75,3,10,27,2,7.4074074074074066,5.282658475967096,3.0000000000000036,25.0,27.77777777777778,-644.3468304806589
恐慌闪崩,4h,50,3,30,27,2,7.4074074074074066,5.282658475967096,3.0000000000000036,16.666666666666668,27.77777777777777,-1933.0404914419769
突破买入,1d,30,5,10,36,8,22.22222222222222,30.000000000000007,5.000000000000004,6.0,27.77777777777777,999.9999999999994
趋势EMA交叉,1h,20,3,5,485,180,37.11340206185567,5.2973178022778455,2.7238570953178223,6.666666666666667,27.680412371134025,613.7039516903819
趋势EMA交叉,4h,30,3,5,151,39,25.82781456953642,14.118134109024577,3.000000000000004,10.0,27.6158940397351,1073.036151259791
EMA50/200黄金交叉,4h,15,2,15,31,7,22.58064516129032,10.368028244708338,2.000000000000003,7.5,27.580645161290313,368.64296569437425
趋势EMA交叉,1d,15,2,15,31,7,22.58064516129032,14.99999999999999,2.000000000000002,7.5,27.580645161290313,854.9999999999978
EMA7/25金叉,1h,15,2,10,694,194,27.953890489913547,5.882686289358155,1.953102090598903,7.5,27.521613832853024,1646.9009483603081
放量突破,1h,10,2,20,608,171,28.125,5.489212420431078,1.9591389292450898,5.0,27.5,1650.232236272201
RSI超卖,1h,30,2,5,704,165,23.4375,5.624632498362311,1.9651723791361826,15.0,27.5,-655.8177506231052
突破买入,4h,30,5,5,190,57,30.0,14.787114111585899,4.7735755761958405,6.0,27.5,1039.8997636317463
突破买入,1h,10,5,15,606,276,45.54455445544555,5.277936621083774,3.788694223858364,2.0,27.475247524752476,3096.6212031879218
恐慌闪崩,4h,200,2,5,27,1,3.7037037037037033,6.784116071707838,2.0000000000000027,100.0,27.4074074074074,-226.0794196414612
恐慌闪崩,1d,15,3,30,23,5,21.73913043478261,14.999999999999995,3.0000000000000018,5.0,27.39130434782608,629.9999999999978
恐慌闪崩,1d,30,7,10,19,5,26.31578947368421,30.0,7.000000000000008,4.285714285714286,27.368421052631568,519.9999999999989
放量突破,1d,10,5,15,11,5,45.45454545454545,10.000000000000007,5.000000000000004,2.0,27.272727272727266,300.0000000000003
放量突破,4h,20,2,10,135,29,21.48148148148148,12.959237714497636,2.000000000000002,10.0,27.259259259259267,1638.1789372043127
恐慌闪崩,4h,20,7,10,25,9,36.0,11.405235085374995,6.6079826358703,2.857142857142857,27.199999999999996,-30.806064055498577
RSI超卖,4h,20,2,25,271,38,14.022140221402212,14.007659463857516,1.9916059985504058,10.0,27.121771217712173,1706.171549108527
EMA7/25金叉,4h,15,3,20,186,45,24.193548387096776,11.06420730729462,2.981960897358872,5.0,27.096774193548384,1548.6568460131375
恐慌闪崩,1d,75,2,20,23,1,4.3478260869565215,74.99999999999999,1.9999999999999998,37.5,26.956521739130437,620.0000000000001
恐慌闪崩,1h,50,3,5,19,3,15.789473684210526,3.2665468912883036,2.863524003900972,16.666666666666668,26.842105263157894,-180.08371694275314
EMA50/200黄金交叉,1h,10,3,10,151,66,43.70860927152318,5.170348902989027,2.598269370170295,3.3333333333333335,26.821192052980134,1203.9013113280078
放量突破,1d,20,3,5,11,4,36.36363636363637,19.999999999999996,3.000000000000003,6.666666666666667,26.81818181818182,294.9999999999998
EMA7/25金叉,1h,20,3,5,576,209,36.28472222222222,5.526115107328462,2.7426799631027117,6.666666666666667,26.727430555555554,741.9725548647657
恐慌闪崩,4h,100,2,15,27,1,3.7037037037037033,6.784116071707838,2.0000000000000027,50.0,26.66666666666666,-678.2382589243836
趋势EMA交叉,1d,10,5,15,31,14,45.16129032258064,10.000000000000009,5.000000000000002,2.0,26.61290322580644,825.0000000000018
突破买入,1h,20,3,5,675,244,36.148148148148145,5.632312466913748,2.712649144866792,6.666666666666667,26.57037037037037,1025.6623024468336
RSI超卖,1h,10,3,20,592,197,33.27702702702703,5.191018330288347,2.8472990855751923,3.3333333333333335,26.520270270270288,-2041.0505547079324
EMA7/25金叉,1h,10,3,15,590,216,36.610169491525426,5.278094625073129,2.76888361280942,3.3333333333333335,26.389830508474578,1567.5895173760957
看涨插针,1d,30,2,10,69,10,14.492753623188406,30.000000000000007,2.0000000000000013,15.0,26.3768115942029,1819.9999999999995
看涨插针,4h,20,2,20,305,46,15.081967213114755,13.617338205163145,1.9950740190851712,10.0,26.360655737704924,2193.46772988891
EMA7/25金叉,4h,15,5,15,151,51,33.77483443708609,10.46697537496859,4.769370739237701,3.0,26.324503311258276,853.180052994421
放量突破,4h,10,2,20,152,42,27.631578947368425,9.106815042151043,2.0000000000000018,5.0,26.31578947368422,3249.7246354068734
RSI超卖,1h,20,5,5,456,187,41.00877192982456,5.786842231615897,4.05632686885582,4.0,26.260964912280702,-45.06215205021341
RSI超卖,1d,50,2,10,45,4,8.88888888888889,50.0,2.000000000000001,25.0,26.22222222222222,1179.9999999999995
EMA7/25金叉,1h,10,2,20,707,195,27.58132956152758,5.564975698525712,1.9504509720788263,5.0,26.19519094766618,1730.7872701630968
EMA50/200黄金交叉,4h,30,2,5,31,7,22.58064516129032,14.05330565986418,2.000000000000003,15.0,26.129032258064512,251.86569809524585
恐慌闪崩,1d,20,2,30,23,3,13.043478260869565,19.999999999999996,1.9999999999999993,10.0,26.086956521739133,600.0
EMA50/200黄金交叉,1h,20,10,5,140,71,50.71428571428571,4.851286961398653,4.694550415813078,2.0,26.071428571428562,102.58697784100995
看涨插针,1d,10,3,25,74,23,31.08108108108108,10.000000000000009,3.0000000000000027,3.3333333333333335,26.01351351351351,1925.0000000000014
看涨插针,1h,20,10,5,482,244,50.62240663900415,5.117255996659162,4.7166252753887985,2.0,25.93360995850622,630.2682382115086
放量突破,1d,10,3,15,11,4,36.36363636363637,10.00000000000001,3.000000000000003,3.3333333333333335,25.90909090909091,285.0000000000003
趋势EMA交叉,1d,15,5,10,29,11,37.93103448275862,14.99999999999999,5.000000000000003,3.0,25.86206896551724,749.9999999999983
突破买入,1h,10,3,15,735,267,36.3265306122449,5.475120625655829,2.749420465845965,3.3333333333333335,25.836734693877556,2626.9264355129176
看涨插针,1h,20,3,5,710,252,35.49295774647888,5.388380606550479,2.8019528197159853,6.666666666666667,25.81690140845071,372.8876071039979
趋势EMA交叉,4h,15,2,25,185,33,17.83783783783784,11.590008059156936,2.000000000000001,7.5,25.81081081081082,1961.7566488044672
RSI超卖,1d,50,3,5,39,6,15.384615384615385,50.0,3.0000000000000018,16.666666666666668,25.769230769230766,1004.9999999999998
看涨插针,1d,20,3,10,66,16,24.242424242424242,19.999999999999993,3.0000000000000036,6.666666666666667,25.757575757575758,1699.9999999999975
放量突破,4h,20,7,5,100,45,45.0,10.76066570607416,6.1640512880630025,2.857142857142857,25.749999999999996,726.0356796493603
RSI超卖,4h,30,5,5,169,49,28.994082840236686,12.383412505377049,4.812368832763026,6.0,25.739644970414197,146.51476415956128
看涨插针,1h,10,3,15,745,270,36.241610738255034,5.236314780986315,2.797275526382797,3.3333333333333335,25.671140939597304,1276.4867375171477
RSI超卖,1d,20,3,25,40,7,17.5,20.0,3.0000000000000018,6.666666666666667,25.625000000000007,1024.9999999999982
恐慌闪崩,4h,75,2,30,27,1,3.7037037037037033,6.784116071707838,2.0000000000000027,37.5,25.55555555555555,-1356.4765178487671
看涨插针,1h,10,5,15,607,271,44.64579901153213,5.2537377910111065,3.878253858616538,2.0,25.45304777594729,1810.0446730327953
RSI超卖,1d,30,2,30,45,4,8.88888888888889,30.000000000000004,2.000000000000001,15.0,25.33333333333335,1139.9999999999989
EMA7/25金叉,1d,20,7,10,34,12,35.294117647058826,19.490950472284364,7.0000000000000036,2.857142857142857,25.294117647058826,798.9140566741219
放量突破,1h,15,2,10,599,159,26.54424040066778,5.359637689095615,1.9594175274547825,7.5,25.125208681135227,-99.61319513901344
突破买入,1d,10,2,30,55,13,23.636363636363637,10.000000000000007,2.0000000000000013,5.0,25.090909090909086,1380.0000000000014
突破买入,1d,15,2,25,51,9,17.647058823529413,14.999999999999993,2.000000000000001,7.5,25.000000000000014,1274.999999999997
RSI超卖,1d,75,2,5,44,4,9.090909090909092,63.93285477376206,2.000000000000001,37.5,25.000000000000004,878.6570954752409
恐慌闪崩,1d,10,2,25,24,6,25.0,10.000000000000005,2.0,5.0,25.0,600.0000000000006
看涨插针,4h,20,10,5,148,74,50.0,10.91730452784814,7.6787456487770545,2.0,25.0,1198.266785256301
看涨插针,1d,10,2,25,80,20,25.0,10.000000000000009,2.0000000000000013,5.0,25.0,2000.0000000000014
EMA50/200黄金交叉,4h,15,10,5,30,18,60.0,10.995335638087633,8.457214139720884,1.5,25.0,482.1473590446339
突破买入,4h,20,10,5,146,73,50.0,11.863201531448192,7.622142651453541,2.0,25.0,1547.9864911980471
恐慌闪崩,1d,15,2,30,24,4,16.666666666666664,14.999999999999991,2.0,7.5,24.999999999999986,599.999999999999
突破买入,4h,15,2,25,329,58,17.62917933130699,12.347712934144186,1.994659378936101,7.5,24.924012158054715,4390.366462216983
突破买入,4h,20,2,15,313,52,16.61341853035144,13.501404642872412,1.9944547574393996,10.0,24.824281150159756,2722.8052460652307
EMA50/200黄金交叉,1h,10,2,10,156,58,37.17948717948718,5.457923033114303,1.938974654942776,5.0,24.61538461538462,1265.4001973623758
趋势EMA交叉,4h,15,7,10,121,52,42.97520661157025,10.194371835854414,6.127703558154871,2.142857142857143,24.545454545454547,1072.9578995174334
趋势EMA交叉,1d,10,3,10,31,13,41.935483870967744,10.000000000000009,3.0000000000000053,3.3333333333333335,24.516129032258068,760.0000000000006
看涨插针,4h,15,5,15,205,68,33.170731707317074,10.506996344541209,4.735345897207906,3.0,24.512195121951237,986.0004526697867
恐慌闪崩,1d,20,7,10,20,7,35.0,20.0,7.000000000000009,2.857142857142857,24.5,489.9999999999988
恐慌闪崩,1d,100,2,10,23,1,4.3478260869565215,100.0,1.9999999999999998,50.0,24.347826086956523,560.0000000000002
突破买入,1h,20,10,5,487,241,49.48665297741273,5.414620996677878,4.175435573196878,2.0,24.229979466119094,1388.8325459646842
突破买入,1h,15,2,10,855,222,25.964912280701753,6.119755410006306,1.9409008825314575,7.5,24.14035087719298,1299.9544237898745
恐慌闪崩,1d,10,3,25,23,7,30.434782608695656,10.000000000000005,3.0000000000000018,3.3333333333333335,23.91304347826088,550.0000000000002
RSI超卖,4h,50,2,5,261,34,13.026819923371647,16.1036993978573,1.9913841306706805,25.0,23.86973180076628,477.4079093245193
RSI超卖,1h,10,2,25,724,178,24.585635359116022,5.45080706855041,1.9656188870959752,5.0,23.756906077348077,-2574.6063538107346
看涨插针,1h,15,2,10,882,227,25.736961451247165,5.958870960424925,1.9606424228630064,7.5,23.75283446712018,684.429210411882
EMA50/200黄金交叉,1h,15,3,5,151,65,43.04635761589404,5.078868989389235,2.6029406565636637,5.0,23.741721854304636,531.3679392291261
看涨插针,4h,15,3,25,269,59,21.933085501858738,10.595769477370933,2.947410205523866,5.0,23.69888475836433,154.8564001218347
放量突破,4h,30,2,5,133,28,21.052631578947366,15.503550370878953,2.000000000000002,15.0,23.68421052631579,1120.4970519230524
EMA7/25金叉,1d,15,2,15,38,8,21.052631578947366,14.999999999999988,2.000000000000002,7.5,23.68421052631579,899.9999999999975
恐慌闪崩,1h,20,5,15,19,5,26.31578947368421,6.044898926063477,4.433877256267948,4.0,23.68421052631578,-477.7468043615083
恐慌闪崩,1d,20,3,20,22,4,18.181818181818183,19.999999999999996,3.0000000000000027,6.666666666666667,23.636363636363654,519.9999999999987
放量突破,1d,10,2,10,11,4,36.36363636363637,10.00000000000001,2.000000000000005,5.0,23.63636363636364,260.00000000000006
趋势EMA交叉,4h,10,2,30,198,46,23.232323232323232,9.197397031462263,2.0000000000000013,5.0,23.636363636363626,3572.4079034179194
看涨插针,1d,15,3,15,71,18,25.352112676056336,14.999999999999991,3.000000000000003,5.0,23.450704225352112,1664.999999999995
EMA7/25金叉,4h,20,3,10,181,42,23.204419889502763,13.24433519261937,2.981701341925187,6.666666666666667,23.370165745856344,1418.0559156241252
EMA7/25金叉,4h,30,3,5,177,41,23.163841807909606,14.826559621960065,2.98129769505589,10.0,23.220338983050848,1012.1622898638083
RSI超卖,1h,20,10,5,365,178,48.76712328767123,5.6047307658770436,5.008734914274831,2.0,23.15068493150685,305.04323678360157
恐慌闪崩,4h,100,3,5,27,2,7.4074074074074066,5.282658475967096,3.0000000000000036,33.333333333333336,23.14814814814814,-322.17341524032946
恐慌闪崩,4h,50,3,25,27,2,7.4074074074074066,5.282658475967096,3.0000000000000036,16.666666666666668,23.148148148148138,-1610.8670762016473
突破买入,4h,15,5,15,211,69,32.70142180094787,11.494648791810876,4.784772665318684,3.0,23.10426540284361,1705.3957223954594
恐慌闪崩,1d,150,2,5,23,1,4.3478260869565215,88.77194460755786,1.9999999999999998,75.0,23.043478260869566,223.85972303778937
恐慌闪崩,1d,15,3,25,23,5,21.73913043478261,14.999999999999995,3.0000000000000018,5.0,22.826086956521735,524.9999999999982
RSI超卖,4h,15,5,15,184,60,32.608695652173914,11.64811034646178,4.818421451060994,3.0,22.826086956521735,1521.0354128421525
EMA7/25金叉,4h,20,2,15,219,35,15.981735159817351,14.151145549367364,2.0000000000000013,10.0,22.739726027397264,1909.3514134178617
RSI超卖,4h,15,3,20,235,54,22.97872340425532,11.748879250872514,2.96977937552232,5.0,22.723404255319146,1938.1882515515144
看涨插针,1h,10,2,20,911,238,26.125137211855105,5.547915376960194,1.958885810170254,5.0,22.700329308452247,41.47418943891353
趋势EMA交叉,4h,10,3,20,173,55,31.79190751445087,8.962057767286225,3.000000000000003,3.3333333333333335,22.658959537572258,2778.2635440148406
看涨插针,1d,15,2,20,76,14,18.421052631578945,14.999999999999991,2.0000000000000013,7.5,22.631578947368425,1719.999999999995
突破买入,4h,20,3,10,258,59,22.868217054263564,13.111372648597973,2.9877019682999166,6.666666666666667,22.596899224806204,1790.1829457559693
EMA50/200黄金交叉,1h,15,5,5,145,69,47.58620689655172,4.92867513061914,3.9231923777452193,3.0,22.586206896551726,209.57981652042008
趋势EMA交叉,1d,20,2,10,31,6,19.35483870967742,19.999999999999993,2.0000000000000018,10.0,22.580645161290324,699.9999999999991
看涨插针,1d,30,7,5,45,14,31.11111111111111,30.000000000000004,7.000000000000005,4.285714285714286,22.55555555555556,1014.9999999999993
突破买入,1d,15,3,30,48,10,20.833333333333336,14.999999999999995,3.0000000000000027,5.0,22.500000000000014,1079.9999999999939
恐慌闪崩,1d,30,3,15,22,3,13.636363636363635,30.0,3.0000000000000027,10.0,22.5,494.99999999999915
看涨插针,1d,50,2,5,56,7,12.5,38.7508233051483,2.000000000000002,25.0,22.5,866.2788156801901
突破买入,1h,10,2,20,918,239,26.034858387799563,5.812778496724719,1.941831422236353,5.0,22.48366013071896,1415.0105003744764
RSI超卖,4h,30,2,10,264,35,13.257575757575758,15.725070997721414,1.991459378437749,15.0,22.424242424242426,943.3328725800499
EMA50/200黄金交叉,1h,10,5,10,145,70,48.275862068965516,5.097847870544723,3.9088349427818216,2.0,22.413793103448274,636.8673022949396
放量突破,4h,15,5,10,116,42,36.206896551724135,11.419200851248036,4.849372459919292,3.0,22.413793103448263,1207.528737183899
趋势EMA交叉,4h,15,5,10,130,47,36.15384615384615,10.318217625435752,4.756299597393086,3.0,22.307692307692314,901.8336181185401
恐慌闪崩,4h,20,5,15,27,7,25.925925925925924,11.517873288497311,4.78638610869624,4.0,22.22222222222222,-226.5391373166546
趋势EMA交叉,1h,10,2,15,587,170,28.960817717206133,5.4607669311083225,1.9363357543317343,5.0,22.129471890971036,1813.1755309812236
EMA7/25金叉,1d,10,2,15,38,11,28.947368421052634,10.000000000000012,2.000000000000002,5.0,22.105263157894743,840.0000000000008
恐慌闪崩,1h,50,2,30,19,1,5.263157894736842,1.4053077357425119,2.0000000000000018,25.0,22.105263157894733,-1037.8407679277254
恐慌闪崩,1h,30,3,10,19,3,15.789473684210526,3.2665468912883036,2.863524003900972,10.0,22.105263157894733,-360.1674338855063
趋势EMA交叉,4h,20,7,5,116,49,42.241379310344826,11.886432688985135,6.2192184607931384,2.857142857142857,22.02586206896551,828.7378244356569
趋势EMA交叉,4h,20,10,5,100,48,48.0,11.40159900165771,7.083317870257143,2.0,22.0,894.7211141309936
EMA7/25金叉,4h,10,3,30,202,58,28.71287128712871,9.049440950262277,2.9823367119972293,3.3333333333333335,21.980198019801975,2862.332657628331
EMA7/25金叉,4h,15,2,30,224,36,16.071428571428573,11.763569544731732,2.0000000000000013,7.5,21.964285714285722,1424.6551083102656
RSI超卖,1h,20,3,5,577,185,32.06239168110919,5.650345159590463,2.8449479530612134,6.666666666666667,21.87175043327557,-349.52871537880014
突破买入,4h,30,3,5,242,54,22.31404958677686,14.601632363384537,2.986982402615338,10.0,21.81818181818182,1134.6772796554078
突破买入,4h,15,3,15,271,67,24.723247232472325,11.539249212254223,2.9739952353716967,5.0,21.75276752767528,2496.5200380781016
恐慌闪崩,1d,20,2,25,23,3,13.043478260869565,19.999999999999996,1.9999999999999993,10.0,21.73913043478261,500.0
趋势EMA交叉,1d,20,10,5,23,11,47.82608695652174,19.44467324249203,9.999999999999996,2.0,21.739130434782602,469.45702833706184
趋势EMA交叉,1h,20,2,5,576,166,28.819444444444443,5.809248153796543,1.9353103597312726,10.0,21.701388888888886,854.2897302020209
RSI超卖,4h,20,2,20,271,38,14.022140221402212,14.007659463857516,1.9916059985504058,10.0,21.697416974169734,1364.9372392868215
EMA7/25金叉,4h,20,10,5,111,53,47.74774774774775,11.833812178910279,7.454342259576097,2.0,21.621621621621635,974.2009721341562
看涨插针,4h,20,7,5,167,70,41.91616766467065,10.718756460457321,6.106255137110304,2.857142857142857,21.586826347305376,790.0310196615646
RSI超卖,1d,30,10,5,28,10,35.714285714285715,28.41970222336993,9.606210372619874,3.0,21.428571428571438,556.4261776327079
看涨插针,1d,20,5,10,56,16,28.57142857142857,19.999999999999993,5.000000000000004,4.0,21.428571428571423,1199.9999999999973
放量突破,4h,10,3,15,144,49,34.02777777777778,9.234412893272324,2.9770945001612663,3.3333333333333335,21.354166666666668,2544.933813825355
趋势EMA交叉,1h,15,5,5,423,196,46.335697399527184,5.179406332789649,3.7879164890399455,3.0,21.335697399527184,776.5329910735172
恐慌闪崩,4h,30,7,5,23,7,30.434782608695656,7.552529701729336,6.6079826358703,4.285714285714286,21.304347826086953,-264.30007130909735
恐慌闪崩,4h,75,2,25,27,1,3.7037037037037033,6.784116071707838,2.0000000000000027,37.5,21.29629629629629,-1130.3970982073058
放量突破,1h,15,5,5,445,206,46.29213483146067,5.1459658665880275,3.900035438368726,3.0,21.292134831460675,639.8024937350407
EMA50/200黄金交叉,4h,10,2,30,31,7,22.58064516129032,8.186691116842995,2.000000000000003,5.0,21.290322580645153,279.205134537027
突破买入,4h,10,3,30,319,91,28.526645768025077,9.085424237087746,2.989266191630191,3.3333333333333335,21.253918495297796,4356.627416499041
RSI超卖,4h,20,10,5,120,57,47.5,11.650363130998976,8.606757687004405,2.0,21.25,609.224820928321
突破买入,1d,30,2,5,41,8,19.51219512195122,30.000000000000004,2.0000000000000013,15.0,21.21951219512195,870.0
恐慌闪崩,1d,50,3,5,22,3,13.636363636363635,49.99999999999999,3.0000000000000027,16.666666666666668,21.136363636363633,464.9999999999997
RSI超卖,1d,30,2,25,45,4,8.88888888888889,30.000000000000004,2.000000000000001,15.0,21.111111111111114,949.9999999999991
放量突破,1h,10,3,10,524,206,39.31297709923664,5.39415527786192,2.806737577612319,3.3333333333333335,21.106870229007633,2186.534375588381
EMA50/200黄金交叉,1h,15,2,5,156,57,36.53846153846153,5.446185665863759,1.9395910725696164,7.5,21.057692307692303,592.065333849211
恐慌闪崩,1h,30,5,5,19,5,26.31578947368421,4.345546426940336,4.433877256267948,6.0,21.052631578947366,-201.73274726524795
恐慌闪崩,1d,20,10,5,19,9,47.368421052631575,20.0,9.999999999999998,2.0,21.052631578947363,399.9999999999999
趋势EMA交叉,1d,15,7,10,29,12,41.37931034482759,14.999999999999991,7.000000000000007,2.142857142857143,21.034482758620683,609.9999999999975
趋势EMA交叉,1d,30,2,5,31,6,19.35483870967742,30.000000000000004,2.0000000000000018,15.0,20.967741935483872,650.0
看涨插针,4h,30,3,5,248,54,21.774193548387096,13.436042213021866,2.9582491750366295,10.0,20.92741935483871,758.2296977303746
放量突破,1d,15,2,5,11,4,36.36363636363637,14.999999999999986,2.000000000000005,7.5,20.90909090909091,229.9999999999995
突破买入,1d,10,2,25,55,13,23.636363636363637,10.000000000000007,2.0000000000000013,5.0,20.909090909090907,1150.0000000000011
恐慌闪崩,1d,15,2,25,24,4,16.666666666666664,14.999999999999991,2.0,7.5,20.833333333333314,499.9999999999991
看涨插针,1d,10,3,20,74,23,31.08108108108108,10.000000000000009,3.0000000000000027,3.3333333333333335,20.810810810810807,1540.0000000000011
EMA50/200黄金交叉,1h,15,7,5,142,72,50.70422535211267,4.841047696053814,4.452772996384771,2.142857142857143,20.77464788732394,184.30662184470327
趋势EMA交叉,1d,20,3,5,29,9,31.03448275862069,19.321267296379148,3.0000000000000044,6.666666666666667,20.689655172413794,569.4570283370613
放量突破,1h,15,7,5,415,210,50.602409638554214,5.061909552956967,4.4294792425963125,2.142857142857143,20.662650602409634,774.7888069435962
趋势EMA交叉,4h,15,2,20,185,33,17.83783783783784,11.590008059156936,2.000000000000001,7.5,20.648648648648646,1569.4053190435739
放量突破,1h,10,2,15,608,171,28.125,5.489212420431078,1.9591389292450898,5.0,20.625,1237.6741772041507
看涨插针,4h,20,3,10,259,57,22.00772200772201,12.002485957228345,2.945327441386197,6.666666666666667,20.617760617760617,891.8555640200397
EMA7/25金叉,1d,15,5,10,34,12,35.294117647058826,14.999999999999991,5.000000000000003,3.0,20.58823529411766,699.9999999999982
恐慌闪崩,1h,20,10,5,17,8,47.05882352941176,7.403912890007536,8.008253509750134,2.0,20.58823529411763,-64.21489233845456
EMA7/25金叉,1h,20,2,5,691,192,27.785817655571638,5.946869262085092,1.9523437544704638,10.0,20.5643994211288,837.8968241978804
EMA7/25金叉,1d,10,3,10,36,14,38.88888888888889,10.000000000000009,3.0000000000000044,3.3333333333333335,20.555555555555564,740.0000000000002
恐慌闪崩,1h,75,2,10,19,1,5.263157894736842,1.4053077357425119,2.0000000000000018,37.5,20.52631578947368,-345.94692264257515
EMA7/25金叉,1d,20,2,10,38,7,18.421052631578945,19.999999999999993,2.000000000000002,10.0,20.52631578947368,779.9999999999991
RSI超卖,1d,20,3,20,40,7,17.5,20.0,3.0000000000000018,6.666666666666667,20.500000000000007,819.9999999999986
RSI超卖,1h,10,5,15,469,199,42.430703624733475,5.104794593917744,4.094175822382911,2.0,20.469083155650317,-1343.6002178063216
放量突破,1d,15,5,5,11,5,45.45454545454545,14.999999999999986,5.000000000000004,3.0,20.45454545454546,224.99999999999946
放量突破,4h,15,3,10,132,37,28.030303030303028,11.901786556781829,2.9770945001612663,5.0,20.454545454545446,1575.421250856074
趋势EMA交叉,1h,15,7,5,393,198,50.38167938931297,4.999065445844257,4.244497423817247,2.142857142857143,20.419847328244273,810.6898031639989
放量突破,1h,10,5,10,458,215,46.943231441048034,5.068515460055906,3.8825636381668045,2.0,20.41484716157205,1462.678598374863
突破买入,1d,20,2,10,49,9,18.367346938775512,19.999999999999993,2.0000000000000013,10.0,20.408163265306126,999.9999999999989
EMA7/25金叉,4h,15,3,15,186,45,24.193548387096776,11.06420730729462,2.981960897358872,5.0,20.32258064516129,1161.4926345098531
EMA50/200黄金交叉,4h,10,3,10,31,12,38.70967741935484,8.942236484825084,3.0000000000000027,3.3333333333333335,20.32258064516129,503.06837817900947
RSI超卖,1d,15,5,10,37,13,35.13513513513514,14.999999999999991,5.000000000000004,3.0,20.270270270270267,749.9999999999978
看涨插针,1d,30,10,5,37,13,35.13513513513514,28.50769584441454,9.461611246278528,3.0,20.270270270270267,717.6068803335216
恐慌闪崩,1d,75,2,15,23,1,4.3478260869565215,74.99999999999999,1.9999999999999998,37.5,20.217391304347824,465.00000000000006
